timestamp,pair,longAccount,shortAccount,longShortRatio,sumOpenInterest,OI-%chg,close,volume,symbol,fundingRate
2022-12-01 19:00:00,BTCUSD,0.6833,0.3167,2.1576,3354861,-0.00269225685555519,16945.5,348753,BTCUSD_PERP,0.00002591
2022-12-01 18:00:00,BTCUSD,0.6835,0.3165,2.1596,3345841,0.00674352203074058,16929.3,281089,BTCUSD_PERP,0.00002591
2022-12-01 17:00:00,BTCUSD,0.6813,0.3187,2.1377,3368480,-0.00242628927713184,16962.9,314386,BTCUSD_PERP,0.00004054
2022-12-01 16:00:00,BTCUSD,0.6805,0.3195,2.1299,3360317,0.000242804753144199,16977.6,486014,BTCUSD_PERP,0.00004054
2022-12-01 15:00:00,BTCUSD,0.6834,0.3166,2.1586,3361133,-0.00238716205637779,16970.6,1675633,BTCUSD_PERP,0.00004054
2022-12-01 14:00:00,BTCUSD,0.6826,0.3174,2.1506,3353119,0.00612444285090952,17101,683121,BTCUSD_PERP,0.00004054
2022-12-01 13:00:00,BTCUSD,0.6831,0.3169,2.1556,3373718,-0.00244658532127673,17081.3,2869866,BTCUSD_PERP,0.00004054
2022-12-01 12:00:00,BTCUSD,0.6847,0.3153,2.1716,3365474,0.00360576119506284,17130.3,382921,BTCUSD_PERP,0.00004054
2022-12-01 11:00:00,BTCUSD,0.6838,0.3162,2.1626,3377631,-0.00368331642831876,17095.2,349604,BTCUSD_PERP,0.00004054
2022-12-01 10:00:00,BTCUSD,0.6837,0.3163,2.1616,3365213,0.000561767976680727,17088.9,177440,BTCUSD_PERP,0.00004054
2022-12-01 09:00:00,BTCUSD,0.6854,0.3146,2.1786,3367104,0.00167007069848779,17105.5,223478,BTCUSD_PERP,-0.0000439
2022-12-01 08:00:00,BTCUSD,0.6835,0.3165,2.1596,3372732,0.00405080834671878,17107.2,410049,BTCUSD_PERP,-0.0000439
2022-12-01 07:00:00,BTCUSD,0.6839,0.3161,2.1636,3386422,-1.18118839331771E-06,17062.2,297712,BTCUSD_PERP,-0.0000439
2022-12-01 06:00:00,BTCUSD,0.684,0.316,2.1646,3386418,0.00195885408347252,17112.7,212319,BTCUSD_PERP,-0.0000439
2022-12-01 05:00:00,BTCUSD,0.6885,0.3115,2.2103,3393058,0.00338001770537666,17106.4,433132,BTCUSD_PERP,-0.0000439
2022-12-01 04:00:00,BTCUSD,0.6898,0.3102,2.2237,3404546,0.0011058500943264,17131.6,336650,BTCUSD_PERP,-0.0000439
2022-12-01 03:00:00,BTCUSD,0.6902,0.3098,2.2279,3408313,0.00501598633693767,17139.4,368200,BTCUSD_PERP,-0.0000439
2022-12-01 02:00:00,BTCUSD,0.6923,0.3077,2.2499,3425452,-0.0212583790833936,17117.7,320974,BTCUSD_PERP,-0.0000439
2022-12-01 01:00:00,BTCUSD,0.6927,0.3073,2.2541,3353401,-0.00224202890271741,17102.6,556711,BTCUSD_PERP,-0.00004573
2022-12-01 00:00:00,BTCUSD,0.6925,0.3075,2.252,3345891,0.00633396039457068,17156.9,633330,BTCUSD_PERP,-0.00004573
2022-11-30 23:00:00,BTCUSD,0.6953,0.3047,2.2819,3367151,-0.000915138503811974,17156.4,1256048,BTCUSD_PERP,-0.00004573
2022-11-30 22:00:00,BTCUSD,0.6928,0.3072,2.2552,3364071,-0.000138829536430407,17142.3,577917,BTCUSD_PERP,-0.00004573
2022-11-30 21:00:00,BTCUSD,0.6936,0.3064,2.2637,3363604,0.00299586111591488,17101.2,648471,BTCUSD_PERP,-0.00004573
2022-11-30 20:00:00,BTCUSD,0.6952,0.3048,2.2808,3373696,-0.00679811705249556,17090.4,453753,BTCUSD_PERP,-0.00004573
2022-11-30 19:00:00,BTCUSD,0.6984,0.3016,2.3156,3350839,0.00607609610980298,17051.9,1962384,BTCUSD_PERP,-0.00004573
2022-11-30 18:00:00,BTCUSD,0.6976,0.3024,2.3069,3371261,0.000337502190442152,16916.7,2114680,BTCUSD_PERP,-0.00004573
2022-11-30 17:00:00,BTCUSD,0.697,0.303,2.3003,3372399,0.00622097434746749,16780.4,800527,BTCUSD_PERP,0.00001581
2022-11-30 16:00:00,BTCUSD,0.6971,0.3029,2.3014,3393444,-0.000131733260671396,16856.1,594632,BTCUSD_PERP,0.00001581
2022-11-30 15:00:00,BTCUSD,0.6966,0.3034,2.296,3392997,-7.01469372312857E-05,16855.1,306542,BTCUSD_PERP,0.00001581
2022-11-30 14:00:00,BTCUSD,0.6976,0.3024,2.3069,3392759,0.00363144040876762,16842.7,485266,BTCUSD_PERP,0.00001581
2022-11-30 13:00:00,BTCUSD,0.6986,0.3014,2.3179,3405102,0.00719673241245111,16799.7,908976,BTCUSD_PERP,0.00001581
2022-11-30 12:00:00,BTCUSD,0.6991,0.3009,2.3234,3429696,0.000291528532795127,16769.5,480256,BTCUSD_PERP,0.00001581
2022-11-30 11:00:00,BTCUSD,0.7006,0.2994,2.34,3430696,-0.00421501429802795,16869.8,151716,BTCUSD_PERP,0.00001581
2022-11-30 10:00:00,BTCUSD,0.7001,0.2999,2.3344,3416266,-3.07357839339772E-05,16858.1,126898,BTCUSD_PERP,0.00001581
2022-11-30 09:00:00,BTCUSD,0.6998,0.3002,2.3311,3416161,0.00292327828487871,16869,273611,BTCUSD_PERP,0.0001
2022-11-30 08:00:00,BTCUSD,0.7016,0.2984,2.3512,3426162,-0.00152619409014143,16879.1,270427,BTCUSD_PERP,0.0001
2022-11-30 07:00:00,BTCUSD,0.7027,0.2973,2.3636,3420937,-0.00299606175248002,16875.1,276156,BTCUSD_PERP,0.0001
2022-11-30 06:00:00,BTCUSD,0.7059,0.2941,2.4002,3410703,-0.00154838649746836,16853.5,294824,BTCUSD_PERP,0.0001
2022-11-30 05:00:00,BTCUSD,0.7054,0.2946,2.3944,3405426,-0.0127123605432971,16855.4,277635,BTCUSD_PERP,0.0001
2022-11-30 04:00:00,BTCUSD,0.7069,0.2931,2.4118,3362409,0.00664895652640141,16868.7,427597,BTCUSD_PERP,0.0001
2022-11-30 03:00:00,BTCUSD,0.7108,0.2892,2.4578,3384840,-0.00553787106183812,16832.8,561632,BTCUSD_PERP,0.0001
2022-11-30 02:00:00,BTCUSD,0.7115,0.2885,2.4662,3366147,-0.0126432120741118,16951.8,1565225,BTCUSD_PERP,0.0001
2022-11-30 01:00:00,BTCUSD,0.716,0.284,2.5211,3323856,-0.00930499070664403,16870.5,1230138,BTCUSD_PERP,-0.00005557
2022-11-30 00:00:00,BTCUSD,0.7066,0.2934,2.4083,3293071,0.00167605618766231,16836.1,3294882,BTCUSD_PERP,-0.00005557
2022-11-29 23:00:00,BTCUSD,0.708,0.292,2.4247,3298595,0.00221878541788989,16427.6,244714,BTCUSD_PERP,-0.00005557
2022-11-29 22:00:00,BTCUSD,0.7096,0.2904,2.4435,3305922,0.0015122008876407,16487.5,162346,BTCUSD_PERP,-0.00005557
2022-11-29 21:00:00,BTCUSD,0.7086,0.2914,2.4317,3310925,-0.00718173327339322,16448.2,171621,BTCUSD_PERP,-0.00005557
2022-11-29 20:00:00,BTCUSD,0.7082,0.2918,2.427,3287232,0.00279540486782182,16483.9,370592,BTCUSD_PERP,-0.00005557
2022-11-29 19:00:00,BTCUSD,0.7087,0.2913,2.4329,3296434,0.0103406135007909,16413.8,311614,BTCUSD_PERP,-0.00005557
2022-11-29 18:00:00,BTCUSD,0.7093,0.2907,2.44,3330698,4.50345910785188E-05,16408.7,282375,BTCUSD_PERP,-0.00005557
2022-11-29 17:00:00,BTCUSD,0.7089,0.2911,2.4352,3330848,-0.00500975381904389,16363.9,244591,BTCUSD_PERP,-0.0000495
2022-11-29 16:00:00,BTCUSD,0.7093,0.2907,2.44,3314203,0.00543958197844496,16395.5,448801,BTCUSD_PERP,-0.0000495
2022-11-29 15:00:00,BTCUSD,0.7084,0.2916,2.4294,3332280,0.00541880869239364,16381.1,544844,BTCUSD_PERP,-0.0000495
2022-11-29 14:00:00,BTCUSD,0.7043,0.2957,2.3818,3350386,0.00147068872235501,16348.6,824876,BTCUSD_PERP,-0.0000495
2022-11-29 13:00:00,BTCUSD,0.7053,0.2947,2.3933,3355317,0.00112206595800046,16397.1,548105,BTCUSD_PERP,-0.0000495
2022-11-29 12:00:00,BTCUSD,0.7093,0.2907,2.44,3359084,0.00307497604639018,16471.5,222012,BTCUSD_PERP,-0.0000495
2022-11-29 11:00:00,BTCUSD,0.7121,0.2879,2.4734,3369429,-0.00270946699954422,16483,227318,BTCUSD_PERP,-0.0000495
2022-11-29 10:00:00,BTCUSD,0.7128,0.2872,2.4819,3360312,-0.00120329056830926,16491.1,251770,BTCUSD_PERP,-0.0000495
2022-11-29 09:00:00,BTCUSD,0.7159,0.2841,2.5199,3356271,-0.00296212963401921,16507.8,227408,BTCUSD_PERP,0.0001
2022-11-29 08:00:00,BTCUSD,0.7166,0.2834,2.5286,3346344,-0.00308003494421527,16488.1,689974,BTCUSD_PERP,0.0001
2022-11-29 07:00:00,BTCUSD,0.72,0.28,2.5714,3336053,-0.0025502710634111,16448.5,184852,BTCUSD_PERP,0.0001
2022-11-29 06:00:00,BTCUSD,0.721,0.279,2.5842,3327556,-0.0155911253658658,16452.1,247864,BTCUSD_PERP,0.0001
2022-11-29 05:00:00,BTCUSD,0.7248,0.2752,2.6337,3276078,0.00141380159045745,16472.3,748918,BTCUSD_PERP,0.0001
2022-11-29 04:00:00,BTCUSD,0.7212,0.2788,2.5868,3280713,0.00204745700051312,16418.4,1267435,BTCUSD_PERP,0.0001
2022-11-29 03:00:00,BTCUSD,0.7217,0.2783,2.5932,3287437,-0.00703960727642716,16271.3,175972,BTCUSD_PERP,0.0001
2022-11-29 02:00:00,BTCUSD,0.7225,0.2775,2.6036,3264376,-0.00321834484233996,16250.3,315137,BTCUSD_PERP,0.0001
2022-11-29 01:00:00,BTCUSD,0.7239,0.2761,2.6219,3253887,0.00570760401311432,16238.8,352276,BTCUSD_PERP,0.00001578
2022-11-29 00:00:00,BTCUSD,0.7218,0.2782,2.5945,3272512,0.000441764805618305,16166.3,569266,BTCUSD_PERP,0.00001578
2022-11-28 23:00:00,BTCUSD,0.7219,0.2781,2.5958,3273958,-0.000982780038459197,16201.8,140476,BTCUSD_PERP,0.00001578
2022-11-28 22:00:00,BTCUSD,0.7217,0.2783,2.5932,3270742,0.000864262026636808,16206.2,125633,BTCUSD_PERP,0.00001578
2022-11-28 21:00:00,BTCUSD,0.7199,0.2801,2.5702,3273570,0.00351169868785028,16190.7,278437,BTCUSD_PERP,0.00001578
2022-11-28 20:00:00,BTCUSD,0.7209,0.2791,2.5829,3285086,0.00410712378560163,16248.4,209059,BTCUSD_PERP,0.00001578
2022-11-28 19:00:00,BTCUSD,0.7208,0.2792,2.5817,3298606,0.0103692439753296,16208.9,376660,BTCUSD_PERP,0.00001578
2022-11-28 18:00:00,BTCUSD,0.7213,0.2787,2.5881,3332988,0.0114428721918181,16150.2,557731,BTCUSD_PERP,0.00001578
2022-11-28 17:00:00,BTCUSD,0.7212,0.2788,2.5868,3371346,-0.012775597854688,16193.6,1324006,BTCUSD_PERP,0.0000903
2022-11-28 16:00:00,BTCUSD,0.7155,0.2845,2.5149,3328549,-0.00385745636980417,16296.4,2504415,BTCUSD_PERP,0.0000903
2022-11-28 15:00:00,BTCUSD,0.7205,0.2795,2.5778,3315734,0.00483878390113013,16135.2,1088102,BTCUSD_PERP,0.0000903
2022-11-28 14:00:00,BTCUSD,0.7214,0.2786,2.5894,3331817,-0.0054678017354437,16202.3,837140,BTCUSD_PERP,0.0000903
2022-11-28 13:00:00,BTCUSD,0.7189,0.2811,2.5575,3313649,0.0021680650109257,16164.2,242126,BTCUSD_PERP,0.0000903
2022-11-28 12:00:00,BTCUSD,0.7194,0.2806,2.5638,3320841,0.00085002562117964,16174.3,356727,BTCUSD_PERP,0.0000903
2022-11-28 11:00:00,BTCUSD,0.7209,0.2791,2.5829,3323665,0.00179700131383953,16202.3,207278,BTCUSD_PERP,0.0000903
2022-11-28 10:00:00,BTCUSD,0.7215,0.2785,2.5907,3329643,0.00444942354946143,16184.4,281239,BTCUSD_PERP,0.0000903
2022-11-28 09:00:00,BTCUSD,0.7211,0.2789,2.5855,3344491,-0.000431548891869582,16205,256779,BTCUSD_PERP,-0.0000373
2022-11-28 08:00:00,BTCUSD,0.7178,0.2822,2.5436,3343048,-0.00355637011760379,16215.9,406870,BTCUSD_PERP,-0.0000373
2022-11-28 07:00:00,BTCUSD,0.7175,0.2825,2.5398,3331180,0.00288011172762381,16213,169128,BTCUSD_PERP,-0.0000373
2022-11-28 06:00:00,BTCUSD,0.7164,0.2836,2.5261,3340788,-0.00160210260761318,16198,274640,BTCUSD_PERP,-0.0000373
2022-11-28 05:00:00,BTCUSD,0.7185,0.2815,2.5524,3335440,-0.000700602738934464,16142.1,248089,BTCUSD_PERP,-0.0000373
2022-11-28 04:00:00,BTCUSD,0.719,0.281,2.5587,3333104,0.00338719042194846,16194.6,309209,BTCUSD_PERP,-0.0000373
2022-11-28 03:00:00,BTCUSD,0.7161,0.2839,2.5224,3344413,-0.00781658981238742,16163.1,344125,BTCUSD_PERP,-0.0000373
2022-11-28 02:00:00,BTCUSD,0.7076,0.2924,2.42,3318373,0.00350280651575829,16098.2,1114201,BTCUSD_PERP,-0.0000373
2022-11-28 01:00:00,BTCUSD,0.7096,0.2904,2.4435,3330017,-0.00422721889693456,16129.9,2885830,BTCUSD_PERP,-0.00002254
2022-11-28 00:00:00,BTCUSD,0.7071,0.2929,2.4141,3315970,-0.00518475514087591,16431.3,354354,BTCUSD_PERP,-0.00002254
2022-11-27 23:00:00,BTCUSD,0.7077,0.2923,2.4211,3298822,0.00288081570340815,16414.3,1183604,BTCUSD_PERP,-0.00002254
2022-11-27 22:00:00,BTCUSD,0.7067,0.2933,2.4095,3308339,-0.00137868058110513,16562,153283,BTCUSD_PERP,-0.00002254
2022-11-27 21:00:00,BTCUSD,0.7076,0.2924,2.42,3303781,0.00190297546561879,16567,185786,BTCUSD_PERP,-0.00002254
2022-11-27 20:00:00,BTCUSD,0.7085,0.2915,2.4305,3310074,-0.00240313366772504,16544.6,125279,BTCUSD_PERP,-0.00002254
2022-11-27 19:00:00,BTCUSD,0.7079,0.2921,2.4235,3302129,-0.00100197692019677,16538.5,88492,BTCUSD_PERP,-0.00002254
2022-11-27 18:00:00,BTCUSD,0.7086,0.2914,2.4317,3298822,0.00648729582147745,16547.4,112082,BTCUSD_PERP,-0.00002254
2022-11-27 17:00:00,BTCUSD,0.7077,0.2923,2.4211,3320292,0.00021712600244328,16514.9,197917,BTCUSD_PERP,0.00005098
2022-11-27 16:00:00,BTCUSD,0.705,0.295,2.3898,3321013,-0.00512177613138398,16520.5,191198,BTCUSD_PERP,0.00005098
2022-11-27 15:00:00,BTCUSD,0.7043,0.2957,2.3818,3304047,0.00485374969574792,16554.3,184398,BTCUSD_PERP,0.00005098
2022-11-27 14:00:00,BTCUSD,0.7045,0.2955,2.3841,3320123,0.00176434106660395,16525.5,133847,BTCUSD_PERP,0.00005098
2022-11-27 13:00:00,BTCUSD,0.7042,0.2958,2.3807,3325986,0.00048425037501687,16521.6,170584,BTCUSD_PERP,0.00005098
2022-11-27 12:00:00,BTCUSD,0.7028,0.2972,2.3647,3327597,0.000990914992311076,16543.4,130640,BTCUSD_PERP,0.00005098
2022-11-27 11:00:00,BTCUSD,0.7037,0.2963,2.375,3330896,0.00303720719500333,16536.2,148852,BTCUSD_PERP,0.00005098
2022-11-27 10:00:00,BTCUSD,0.7056,0.2944,2.3967,3341028,0.000972580692632619,16527.1,307083,BTCUSD_PERP,0.00005098
2022-11-27 09:00:00,BTCUSD,0.7053,0.2947,2.3933,3344279,0.00487762920592694,16504.2,263388,BTCUSD_PERP,0.00005126
2022-11-27 08:00:00,BTCUSD,0.7025,0.2975,2.3613,3360631,-0.00378292526061408,16510,222350,BTCUSD_PERP,0.00005126
2022-11-27 07:00:00,BTCUSD,0.7019,0.2981,2.3546,3347942,-0.00237861453399724,16551.7,88812,BTCUSD_PERP,0.00005126
2022-11-27 06:00:00,BTCUSD,0.7036,0.2964,2.3738,3339988,-0.00121841100684073,16542.5,207154,BTCUSD_PERP,0.00005126
2022-11-27 05:00:00,BTCUSD,0.7038,0.2962,2.3761,3335921,-0.00872430308150385,16521.4,176440,BTCUSD_PERP,0.00005126
2022-11-27 04:00:00,BTCUSD,0.7035,0.2965,2.3727,3306944,-0.00195446673766142,16553.4,410482,BTCUSD_PERP,0.00005126
2022-11-27 03:00:00,BTCUSD,0.703,0.297,2.367,3300487,-0.00138347981282649,16514.7,245988,BTCUSD_PERP,0.00005126
2022-11-27 02:00:00,BTCUSD,0.7043,0.2957,2.3818,3295924,-0.00213764791392101,16516.4,212087,BTCUSD_PERP,0.00005126
2022-11-27 01:00:00,BTCUSD,0.7035,0.2965,2.3727,3288886,-0.00127419093347569,16470.4,147204,BTCUSD_PERP,-0.00005195
2022-11-27 00:00:00,BTCUSD,0.7007,0.2993,2.3411,3284698,0.000113246008197621,16446.4,212406,BTCUSD_PERP,-0.00005195
2022-11-26 23:00:00,BTCUSD,0.7001,0.2999,2.3344,3285070,0.00162208898716187,16440.6,407188,BTCUSD_PERP,-0.00005195
2022-11-26 22:00:00,BTCUSD,0.7003,0.2997,2.3367,3290403,0.00015711126807183,16409.6,328215,BTCUSD_PERP,-0.00005195
2022-11-26 21:00:00,BTCUSD,0.6999,0.3001,2.3322,3290920,0.000284378507277694,16501.2,241811,BTCUSD_PERP,-0.00005195
2022-11-26 20:00:00,BTCUSD,0.6987,0.3013,2.319,3291856,0.00786815593382606,16483.9,97832,BTCUSD_PERP,-0.00005195
2022-11-26 19:00:00,BTCUSD,0.7023,0.2977,2.3591,3317859,-0.00112454963148423,16474.3,431020,BTCUSD_PERP,-0.00005195
2022-11-26 18:00:00,BTCUSD,0.7028,0.2972,2.3647,3314130,0.00135690140769285,16458.6,214040,BTCUSD_PERP,-0.00005195
2022-11-26 17:00:00,BTCUSD,0.7016,0.2984,2.3512,3318630,0.0140729247586773,16503.3,115630,BTCUSD_PERP,0.00000772
2022-11-26 16:00:00,BTCUSD,0.7012,0.2988,2.3467,3365663,-0.00341555575097807,16490,254916,BTCUSD_PERP,0.00000772
2022-11-26 15:00:00,BTCUSD,0.7049,0.2951,2.3887,3354187,-0.000696983954787456,16492,603673,BTCUSD_PERP,0.00000772
2022-11-26 14:00:00,BTCUSD,0.7046,0.2954,2.3852,3351850,-0.000408514595605425,16549.3,653541,BTCUSD_PERP,0.00000772
2022-11-26 13:00:00,BTCUSD,0.7028,0.2972,2.3647,3350481,-0.00179448603073951,16584.5,145672,BTCUSD_PERP,0.00000772
2022-11-26 12:00:00,BTCUSD,0.7032,0.2968,2.3693,3344474,0.000167725314762279,16564.9,149990,BTCUSD_PERP,0.00000772
2022-11-26 11:00:00,BTCUSD,0.7045,0.2955,2.3841,3345035,-0.00377328873777927,16567.2,235767,BTCUSD_PERP,0.00000772
2022-11-26 10:00:00,BTCUSD,0.7045,0.2955,2.3841,3332437,-0.00401894367127831,16579.1,260490,BTCUSD_PERP,0.00000772
2022-11-26 09:00:00,BTCUSD,0.7057,0.2943,2.3979,3319071,0.0012904921498027,16573.3,151209,BTCUSD_PERP,-0.00007649
2022-11-26 08:00:00,BTCUSD,0.7046,0.2954,2.3852,3323357,0.00985482164456641,16555,114293,BTCUSD_PERP,-0.00007649
2022-11-26 07:00:00,BTCUSD,0.7038,0.2962,2.3761,3356270,0.00901542306718106,16568,205598,BTCUSD_PERP,-0.00007649
2022-11-26 06:00:00,BTCUSD,0.7027,0.2973,2.3636,3386665,0.000345412949037893,16538.5,308528,BTCUSD_PERP,-0.00007649
2022-11-26 05:00:00,BTCUSD,0.7008,0.2992,2.3422,3387835,-0.00195418743908071,16607,141611,BTCUSD_PERP,-0.00007649
2022-11-26 04:00:00,BTCUSD,0.7029,0.2971,2.3659,3381221,-0.000864262477126232,16614.3,272686,BTCUSD_PERP,-0.00007649
2022-11-26 03:00:00,BTCUSD,0.7042,0.2958,2.3807,3378300,-0.0127719172352609,16604.4,144105,BTCUSD_PERP,-0.00007649
2022-11-26 02:00:00,BTCUSD,0.704,0.296,2.3784,3335427,-0.0039021573534832,16611.8,280093,BTCUSD_PERP,-0.00007649
2022-11-26 01:00:00,BTCUSD,0.7028,0.2972,2.3647,3322437,-0.0018397999877422,16618,691383,BTCUSD_PERP,0.00006999
2022-11-26 00:00:00,BTCUSD,0.7035,0.2965,2.3727,3316330,0.00274926059110747,16564.7,286612,BTCUSD_PERP,0.00006999
2022-11-25 23:00:00,BTCUSD,0.7028,0.2972,2.3647,3325460,-0.00101240239077782,16504.7,265227,BTCUSD_PERP,0.00006999
2022-11-25 22:00:00,BTCUSD,0.7052,0.2948,2.3921,3322095,-0.00367249446692064,16516.3,173706,BTCUSD_PERP,0.00006999
2022-11-25 21:00:00,BTCUSD,0.7053,0.2947,2.3933,3309917,-0.00144488619714522,16487.4,175710,BTCUSD_PERP,0.00006999
2022-11-25 20:00:00,BTCUSD,0.7038,0.2962,2.3761,3305138,-0.00203162966059622,16513,477231,BTCUSD_PERP,0.00006999
2022-11-25 19:00:00,BTCUSD,0.7051,0.2949,2.391,3298430,0.00276869479871067,16508,205064,BTCUSD_PERP,0.00006999
2022-11-25 18:00:00,BTCUSD,0.7055,0.2945,2.3956,3307575,-0.00194258232588673,16478.8,151044,BTCUSD_PERP,0.00006999
2022-11-25 17:00:00,BTCUSD,0.7049,0.2951,2.3887,3301156,0.00163112743594773,16494.6,270080,BTCUSD_PERP,0.00006325
2022-11-25 16:00:00,BTCUSD,0.7052,0.2948,2.3921,3306545,-0.0088274776106978,16472.8,265256,BTCUSD_PERP,0.00006325
2022-11-25 15:00:00,BTCUSD,0.7031,0.2969,2.3681,3277485,0.00625926966333701,16496.5,471454,BTCUSD_PERP,0.00006325
2022-11-25 14:00:00,BTCUSD,0.7055,0.2945,2.3956,3298064,0.00653065445209933,16521,459233,BTCUSD_PERP,0.00006325
2022-11-25 13:00:00,BTCUSD,0.7066,0.2934,2.4083,3319673,-0.000508010363970968,16470.6,228263,BTCUSD_PERP,0.00006325
2022-11-25 12:00:00,BTCUSD,0.707,0.293,2.413,3317987,0.00569864272628351,16488.3,308488,BTCUSD_PERP,0.00006325
2022-11-25 11:00:00,BTCUSD,0.7066,0.2934,2.4083,3336949,-0.00364709377125827,16512.3,614711,BTCUSD_PERP,0.00006325
2022-11-25 10:00:00,BTCUSD,0.7059,0.2941,2.4002,3324801,-0.00622269968756228,16461,294869,BTCUSD_PERP,0.00006325
2022-11-25 09:00:00,BTCUSD,0.7055,0.2945,2.3956,3304176,-0.00518870720306452,16421.8,178108,BTCUSD_PERP,0.00004997
2022-11-25 08:00:00,BTCUSD,0.7068,0.2932,2.4106,3287076,-0.0100765299961907,16430.2,235531,BTCUSD_PERP,0.00004997
2022-11-25 07:00:00,BTCUSD,0.7081,0.2919,2.4258,3254120,-0.0128643422320796,16447.2,271449,BTCUSD_PERP,0.00004997
2022-11-25 06:00:00,BTCUSD,0.7042,0.2958,2.3807,3212526,-0.00066511848473283,16402.9,409052,BTCUSD_PERP,0.00004997
2022-11-25 05:00:00,BTCUSD,0.7044,0.2956,2.3829,3210390,0.00599280342523123,16343.3,376527,BTCUSD_PERP,0.00004997
2022-11-25 04:00:00,BTCUSD,0.7072,0.2928,2.4153,3229687,-0.000294499139146254,16371.6,711214,BTCUSD_PERP,0.00004997
