timestamp,pair,longAccount,shortAccount,longShortRatio,sumOpenInterest,OI-%chg,close,volume,symbol,fundingRate
2022-11-25 03:00:00,BTCUSD,0.7067,0.2933,2.4095,3228736,-2.01319198254168E-05,16471.4,180122,BTCUSD_PERP,0.00004997
2022-11-25 02:00:00,BTCUSD,0.7086,0.2914,2.4317,3228671,-0.00299611727980853,16506.4,426799,BTCUSD_PERP,0.00004997
2022-11-25 01:00:00,BTCUSD,0.7084,0.2916,2.4294,3219012,-0.00210409922793353,16507.6,128653,BTCUSD_PERP,-0.00002596
2022-11-25 00:00:00,BTCUSD,0.7087,0.2913,2.4329,3212246,-0.00241711753986173,16509.5,358275,BTCUSD_PERP,-0.00002596
2022-11-24 23:00:00,BTCUSD,0.7083,0.2917,2.4282,3204491,-0.00121090944779567,16583.9,198560,BTCUSD_PERP,-0.00002596
2022-11-24 22:00:00,BTCUSD,0.7083,0.2917,2.4282,3200613,0.00163615957724872,16590.1,149066,BTCUSD_PERP,-0.00002596
2022-11-24 21:00:00,BTCUSD,0.7075,0.2925,2.4188,3205854,0.00029285878568075,16536.1,164613,BTCUSD_PERP,-0.00002596
2022-11-24 20:00:00,BTCUSD,0.7066,0.2934,2.4083,3206793,0.00217830907934236,16545.1,159407,BTCUSD_PERP,-0.00002596
2022-11-24 19:00:00,BTCUSD,0.7073,0.2927,2.4165,3213786,0.00382336604468669,16555,130015,BTCUSD_PERP,-0.00002596
2022-11-24 18:00:00,BTCUSD,0.7081,0.2919,2.4258,3226097,0.00380756840117158,16564.7,242503,BTCUSD_PERP,-0.00002596
2022-11-24 17:00:00,BTCUSD,0.7083,0.2917,2.4282,3238404,-0.00519006917931719,16569.1,300373,BTCUSD_PERP,0.00005207
2022-11-24 16:00:00,BTCUSD,0.7064,0.2936,2.406,3221640,-0.00221592225971001,16601.3,794490,BTCUSD_PERP,0.00005207
2022-11-24 15:00:00,BTCUSD,0.7071,0.2929,2.4141,3214509,0.00404592257969405,16539.7,184575,BTCUSD_PERP,0.00005207
2022-11-24 14:00:00,BTCUSD,0.7079,0.2921,2.4235,3227541,0.000677376173619848,16515.9,410967,BTCUSD_PERP,0.00005207
2022-11-24 13:00:00,BTCUSD,0.7041,0.2959,2.3795,3229728,-0.00332468560489652,16565.1,283298,BTCUSD_PERP,0.00005207
2022-11-24 12:00:00,BTCUSD,0.7036,0.2964,2.3738,3219008,-0.00515241179016712,16519.1,306118,BTCUSD_PERP,0.00005207
2022-11-24 11:00:00,BTCUSD,0.7042,0.2958,2.3807,3202465,0.00083619339323171,16556.2,218007,BTCUSD_PERP,0.00005207
2022-11-24 10:00:00,BTCUSD,0.707,0.293,2.413,3205144,-0.00311860244492124,16534.3,423439,BTCUSD_PERP,0.00005207
2022-11-24 09:00:00,BTCUSD,0.7053,0.2947,2.3933,3195164,-0.000648690369533966,16579.4,275347,BTCUSD_PERP,-0.00000717
2022-11-24 08:00:00,BTCUSD,0.709,0.291,2.4364,3193092,-0.0029092489784901,16568.4,483694,BTCUSD_PERP,-0.00000717
2022-11-24 07:00:00,BTCUSD,0.7084,0.2916,2.4294,3183816,-0.00542391506089857,16599.4,257689,BTCUSD_PERP,-0.00000717
2022-11-24 06:00:00,BTCUSD,0.7106,0.2894,2.4554,3166594,0.0129237937598976,16692,313244,BTCUSD_PERP,-0.00000717
2022-11-24 05:00:00,BTCUSD,0.7124,0.2876,2.4771,3207784,0.00249549329694787,16637,286175,BTCUSD_PERP,-0.00000717
2022-11-24 04:00:00,BTCUSD,0.7133,0.2867,2.488,3215799,-0.000575761395008811,16676.6,326424,BTCUSD_PERP,-0.00000717
2022-11-24 03:00:00,BTCUSD,0.7135,0.2865,2.4904,3213948,0.00977703646656103,16693.3,272207,BTCUSD_PERP,-0.00000717
2022-11-24 02:00:00,BTCUSD,0.7164,0.2836,2.5261,3245525,-0.008238370145083,16674.8,665788,BTCUSD_PERP,-0.00000717
2022-11-24 01:00:00,BTCUSD,0.7138,0.2862,2.4941,3218897,0.0102092969290801,16723.7,1054858,BTCUSD_PERP,0.0001
2022-11-24 00:00:00,BTCUSD,0.7122,0.2878,2.4746,3251928,-0.00212376427705685,16536.1,417613,BTCUSD_PERP,0.0001
2022-11-23 23:00:00,BTCUSD,0.7132,0.2868,2.4868,3245029,1.32509494079613E-05,16583.8,479877,BTCUSD_PERP,0.0001
2022-11-23 22:00:00,BTCUSD,0.7139,0.2861,2.4953,3245072,0.00600552583802383,16489.3,236491,BTCUSD_PERP,0.0001
2022-11-23 21:00:00,BTCUSD,0.7148,0.2852,2.5063,3264619,0.000912400721082562,16464,362008,BTCUSD_PERP,0.0001
2022-11-23 20:00:00,BTCUSD,0.716,0.284,2.5211,3267599,0.00115797818837216,16593.2,365043,BTCUSD_PERP,0.0001
2022-11-23 19:00:00,BTCUSD,0.7142,0.2858,2.499,3271385,-0.00357735570500317,16452.9,1612652,BTCUSD_PERP,0.0001
2022-11-23 18:00:00,BTCUSD,0.7107,0.2893,2.4566,3259703,0.00142671918696102,16503.4,549615,BTCUSD_PERP,0.0001
2022-11-23 17:00:00,BTCUSD,0.7123,0.2877,2.4758,3264357,0.0045485771610867,16367.9,319956,BTCUSD_PERP,0.00000966
2022-11-23 16:00:00,BTCUSD,0.7113,0.2887,2.4638,3279239,0.00127021953047723,16312.1,481493,BTCUSD_PERP,0.00000966
2022-11-23 15:00:00,BTCUSD,0.7109,0.2891,2.459,3283407,-0.0045333056469925,16404.9,464015,BTCUSD_PERP,0.00000966
2022-11-23 14:00:00,BTCUSD,0.7084,0.2916,2.4294,3268556,0.00210391404252519,16441.9,803251,BTCUSD_PERP,0.00000966
2022-11-23 13:00:00,BTCUSD,0.7128,0.2872,2.4819,3275440,0.00331010064887316,16374.3,610942,BTCUSD_PERP,0.00000966
2022-11-23 12:00:00,BTCUSD,0.7173,0.2827,2.5373,3286300,-0.00507753125819654,16488.1,379651,BTCUSD_PERP,0.00000966
2022-11-23 11:00:00,BTCUSD,0.719,0.281,2.5587,3269656,-0.000492221819341054,16561,323694,BTCUSD_PERP,0.00000966
2022-11-23 10:00:00,BTCUSD,0.7221,0.2779,2.5984,3268047,-0.00530405124196065,16584,474220,BTCUSD_PERP,0.00000966
2022-11-23 09:00:00,BTCUSD,0.723,0.277,2.6101,3250759,-1.23048943638793E-05,16533.1,311797,BTCUSD_PERP,0.00008444
2022-11-23 08:00:00,BTCUSD,0.7269,0.2731,2.6617,3250719,-0.00049724439632115,16516.7,509395,BTCUSD_PERP,0.00008444
2022-11-23 07:00:00,BTCUSD,0.7279,0.2721,2.6751,3249103,0.000890925935804532,16549.1,706408,BTCUSD_PERP,0.00008444
2022-11-23 06:00:00,BTCUSD,0.7279,0.2721,2.6751,3251999,-0.00374130846607379,16476.9,245430,BTCUSD_PERP,0.00008444
2022-11-23 05:00:00,BTCUSD,0.7293,0.2707,2.6941,3239855,0.00328271610281128,16439.1,334382,BTCUSD_PERP,0.00008444
2022-11-23 04:00:00,BTCUSD,0.7317,0.2683,2.7272,3250508,0.00847130261055717,16479,505788,BTCUSD_PERP,0.00008444
2022-11-23 03:00:00,BTCUSD,0.7347,0.2653,2.7693,3278161,0.00591991796681057,16557.8,1013638,BTCUSD_PERP,0.00008444
2022-11-23 02:00:00,BTCUSD,0.7314,0.2686,2.723,3297625,0.00145695715113625,16484.9,2192997,BTCUSD_PERP,0.00008444
2022-11-23 01:00:00,BTCUSD,0.7341,0.2659,2.7608,3302433,0.000690161861262695,16195.3,205894,BTCUSD_PERP,0.00009923
2022-11-23 00:00:00,BTCUSD,0.7293,0.2707,2.6941,3304713,0.00896291519804571,16157.5,400890,BTCUSD_PERP,0.00009923
2022-11-22 23:00:00,BTCUSD,0.7313,0.2687,2.7216,3334466,-0.0026161312896118,16196.9,484215,BTCUSD_PERP,0.00009923
2022-11-22 22:00:00,BTCUSD,0.7293,0.2707,2.6941,3325754,0.00264941942405983,16159.2,314065,BTCUSD_PERP,0.00009923
2022-11-22 21:00:00,BTCUSD,0.7292,0.2708,2.6928,3334577,-0.000383630471683105,16126,302007,BTCUSD_PERP,0.00009923
2022-11-22 20:00:00,BTCUSD,0.7296,0.2704,2.6982,3333298,-0.00750265388284177,16112.8,238239,BTCUSD_PERP,0.00009923
2022-11-22 19:00:00,BTCUSD,0.7293,0.2707,2.6941,3308383,0.0016803757315742,16143.9,532517,BTCUSD_PERP,0.00009923
2022-11-22 18:00:00,BTCUSD,0.7298,0.2702,2.701,3313947,0.000900634667447164,16117.2,497080,BTCUSD_PERP,0.00009923
2022-11-22 17:00:00,BTCUSD,0.7312,0.2688,2.7202,3316933,-0.0060379091547329,16060.1,509783,BTCUSD_PERP,0.0000953
2022-11-22 16:00:00,BTCUSD,0.7335,0.2665,2.7523,3296966,-0.0136927928357107,16145.8,607732,BTCUSD_PERP,0.0000953
2022-11-22 15:00:00,BTCUSD,0.734,0.266,2.7594,3252129,0.00750162890002493,16213.6,1429555,BTCUSD_PERP,0.0000953
2022-11-22 14:00:00,BTCUSD,0.7408,0.2592,2.858,3276617,0.0128189019802907,16090.3,981218,BTCUSD_PERP,0.0000953
2022-11-22 13:00:00,BTCUSD,0.7433,0.2567,2.8956,3318890,-0.00366788228639159,16142.5,2692883,BTCUSD_PERP,0.0000953
2022-11-22 12:00:00,BTCUSD,0.7404,0.2596,2.8521,3306739,0.000822828860547631,15812.7,759677,BTCUSD_PERP,0.0000953
2022-11-22 11:00:00,BTCUSD,0.742,0.258,2.876,3309461,-0.0106855061987083,15727,332339,BTCUSD_PERP,0.0000953
2022-11-22 10:00:00,BTCUSD,0.7403,0.2597,2.8506,3274286,-0.0048951638052479,15773.9,428775,BTCUSD_PERP,0.0000953
2022-11-22 09:00:00,BTCUSD,0.7407,0.2593,2.8565,3258297,7.45760558729103E-05,15665.7,366650,BTCUSD_PERP,0.00009296
2022-11-22 08:00:00,BTCUSD,0.7428,0.2572,2.888,3258540,-0.00307480898697321,15701.5,592563,BTCUSD_PERP,0.00009296
2022-11-22 07:00:00,BTCUSD,0.7411,0.2589,2.8625,3248536,0.00461970621269536,15733.2,647889,BTCUSD_PERP,0.00009296
2022-11-22 06:00:00,BTCUSD,0.7432,0.2568,2.8941,3263578,-0.00116565816618319,15654.4,804600,BTCUSD_PERP,0.00009296
2022-11-22 05:00:00,BTCUSD,0.7438,0.2562,2.9032,3259776,-0.00326659655365447,15771.2,422805,BTCUSD_PERP,0.00009296
2022-11-22 04:00:00,BTCUSD,0.7432,0.2568,2.8941,3249145,-0.00555129789207598,15791.2,247395,BTCUSD_PERP,0.00009296
2022-11-22 03:00:00,BTCUSD,0.7422,0.2578,2.879,3231158,0.000111099506124646,15820.6,544798,BTCUSD_PERP,0.00009296
2022-11-22 02:00:00,BTCUSD,0.7414,0.2586,2.867,3231517,-0.0138029366860604,15870.6,505431,BTCUSD_PERP,0.00009296
2022-11-22 01:00:00,BTCUSD,0.7415,0.2585,2.8685,3187219,-0.0155047797256884,15789.4,345115,BTCUSD_PERP,-0.00009887
2022-11-22 00:00:00,BTCUSD,0.7419,0.2581,2.8745,3138183,-0.00335629106746538,15842.6,1098472,BTCUSD_PERP,-0.00009887
2022-11-21 23:00:00,BTCUSD,0.7418,0.2582,2.873,3127668,0.0132789111080651,15755.6,489256,BTCUSD_PERP,-0.00009887
2022-11-21 22:00:00,BTCUSD,0.7379,0.2621,2.8153,3169477,0.00251460128778369,15713.9,1339343,BTCUSD_PERP,-0.00009887
2022-11-21 21:00:00,BTCUSD,0.7387,0.2613,2.827,3177457,0.00878408542847353,15622.1,2115144,BTCUSD_PERP,-0.00009887
2022-11-21 20:00:00,BTCUSD,0.7385,0.2615,2.8241,3205491,-0.011463711783561,15756.6,1491959,BTCUSD_PERP,-0.00009887
2022-11-21 19:00:00,BTCUSD,0.7378,0.2622,2.8139,3168954,0.00304872137009227,15695.5,2973654,BTCUSD_PERP,-0.00009887
2022-11-21 18:00:00,BTCUSD,0.7362,0.2638,2.7908,3178630,0.00270724843190351,15945.5,860035,BTCUSD_PERP,-0.00009887
2022-11-21 17:00:00,BTCUSD,0.7385,0.2615,2.8241,3187247,-0.00219206481479617,15987,694897,BTCUSD_PERP,0.0001
2022-11-21 16:00:00,BTCUSD,0.7352,0.2648,2.7764,3180268,-0.00072504446629118,16004,1585286,BTCUSD_PERP,0.0001
2022-11-21 15:00:00,BTCUSD,0.7377,0.2623,2.8124,3177963,0.00863545800579679,16103.2,531812,BTCUSD_PERP,0.0001
2022-11-21 14:00:00,BTCUSD,0.7377,0.2623,2.8124,3205525,0.000958198099763052,16134.9,641420,BTCUSD_PERP,0.0001
2022-11-21 13:00:00,BTCUSD,0.7344,0.2656,2.7651,3208598,-0.00133387015620912,16146.1,893909,BTCUSD_PERP,0.0001
2022-11-21 12:00:00,BTCUSD,0.734,0.266,2.7594,3204321,-0.00196615430076363,16084.5,349128,BTCUSD_PERP,0.0001
2022-11-21 11:00:00,BTCUSD,0.7343,0.2657,2.7636,3198027,0.00320963821781106,16054.5,295373,BTCUSD_PERP,0.0001
2022-11-21 10:00:00,BTCUSD,0.7345,0.2655,2.7665,3208308,6.85696190725338E-05,16106.1,368639,BTCUSD_PERP,0.0001
2022-11-21 09:00:00,BTCUSD,0.7359,0.2641,2.7864,3208528,-4.26996195592722E-05,16083.1,904895,BTCUSD_PERP,0.0001
2022-11-21 08:00:00,BTCUSD,0.7355,0.2645,2.7807,3208391,-0.0056787450606226,16003.9,472906,BTCUSD_PERP,0.0001
2022-11-21 07:00:00,BTCUSD,0.7334,0.2666,2.7509,3190223,0.00244010991046295,16003.2,964736,BTCUSD_PERP,0.0001
2022-11-21 06:00:00,BTCUSD,0.7345,0.2655,2.7665,3198017,0.00337638941920027,16059.7,525148,BTCUSD_PERP,0.0001
2022-11-21 05:00:00,BTCUSD,0.732,0.268,2.7313,3208833,0.00382925632338171,16193.6,303767,BTCUSD_PERP,0.0001
2022-11-21 04:00:00,BTCUSD,0.7286,0.2714,2.6846,3221144,-0.0157545462504665,16117.2,1660111,BTCUSD_PERP,0.0001
2022-11-21 03:00:00,BTCUSD,0.7266,0.2734,2.6576,3170794,-0.0009042832909536,16044.1,921042,BTCUSD_PERP,0.0001
2022-11-21 02:00:00,BTCUSD,0.728,0.272,2.6765,3167928,-0.00187870024972803,15982.3,1868250,BTCUSD_PERP,0.0001
2022-11-21 01:00:00,BTCUSD,0.7262,0.2738,2.6523,3161982,-0.0060496056516417,16182,393188,BTCUSD_PERP,0.0001
2022-11-21 00:00:00,BTCUSD,0.7281,0.2719,2.6778,3142911,-0.0104173955453444,16239.1,1075179,BTCUSD_PERP,0.0001
2022-11-20 23:00:00,BTCUSD,0.7276,0.2724,2.6711,3110340,-0.00869235009000668,16256.5,649755,BTCUSD_PERP,0.0001
2022-11-20 22:00:00,BTCUSD,0.7213,0.2787,2.5881,3083421,0.00173908607199458,16272.5,772854,BTCUSD_PERP,0.0001
2022-11-20 21:00:00,BTCUSD,0.7177,0.2823,2.5423,3088788,0.00031301878384582,16257.9,1189259,BTCUSD_PERP,0.0001
2022-11-20 20:00:00,BTCUSD,0.717,0.283,2.5336,3089755,-0.000874885595392172,16515,393584,BTCUSD_PERP,0.0001
2022-11-20 19:00:00,BTCUSD,0.7167,0.2833,2.5298,3087053,0.00138968062467093,16563.5,176528,BTCUSD_PERP,0.0001
2022-11-20 18:00:00,BTCUSD,0.7191,0.2809,2.56,3091346,-0.000553633814341481,16561,112493,BTCUSD_PERP,0.0001
2022-11-20 17:00:00,BTCUSD,0.7179,0.2821,2.5448,3089635,-0.000125265359615767,16516.8,116070,BTCUSD_PERP,0.00003459
2022-11-20 16:00:00,BTCUSD,0.7187,0.2813,2.5549,3089248,-0.00131866549190107,16557.1,161136,BTCUSD_PERP,0.00003459
2022-11-20 15:00:00,BTCUSD,0.7182,0.2818,2.5486,3085177,-0.00393001572849094,16550.8,207936,BTCUSD_PERP,0.00003459
2022-11-20 14:00:00,BTCUSD,0.7172,0.2828,2.5361,3073076,-0.00197130403734747,16523.8,147248,BTCUSD_PERP,0.00003459
2022-11-20 13:00:00,BTCUSD,0.716,0.284,2.5211,3067024,-0.0105826157471434,16555.7,285802,BTCUSD_PERP,0.00003459
2022-11-20 12:00:00,BTCUSD,0.7178,0.2822,2.5436,3034738,-0.0052325679654821,16497.1,606166,BTCUSD_PERP,0.00003459
2022-11-20 11:00:00,BTCUSD,0.7211,0.2789,2.5855,3018900,0.0021573981949583,16496,1004693,BTCUSD_PERP,0.00003459
2022-11-20 10:00:00,BTCUSD,0.7232,0.2768,2.6127,3025420,0.000317921838190571,16596.1,254972,BTCUSD_PERP,0.00003459
2022-11-20 09:00:00,BTCUSD,0.7235,0.2765,2.6166,3026382,0.00451729995692318,16600.8,153733,BTCUSD_PERP,0.00001045
2022-11-20 08:00:00,BTCUSD,0.7251,0.2749,2.6377,3040084,0.0011782204187849,16592.3,589821,BTCUSD_PERP,0.00001045
2022-11-20 07:00:00,BTCUSD,0.725,0.275,2.6364,3043668,-0.000391709435479726,16694.6,161824,BTCUSD_PERP,0.00001045
2022-11-20 06:00:00,BTCUSD,0.7252,0.2748,2.639,3042476,0.0034831899942116,16661.8,74448,BTCUSD_PERP,0.00001045
2022-11-20 05:00:00,BTCUSD,0.7261,0.2739,2.651,3053092,0.000701010534861268,16662.2,130891,BTCUSD_PERP,0.00001045
2022-11-20 04:00:00,BTCUSD,0.7254,0.2746,2.6417,3055233,0.000139095919296395,16658.4,104666,BTCUSD_PERP,0.00001045
2022-11-20 03:00:00,BTCUSD,0.7253,0.2747,2.6403,3055658,0.000386748597621889,16653.7,112129,BTCUSD_PERP,0.00001045
2022-11-20 02:00:00,BTCUSD,0.725,0.275,2.6364,3056840,-0.00465252775833136,16659.4,100255,BTCUSD_PERP,0.00001045
2022-11-20 01:00:00,BTCUSD,0.7238,0.2762,2.6206,3042651,0.00285592392610035,16658.6,159780,BTCUSD_PERP,0.00002707
2022-11-20 00:00:00,BTCUSD,0.7215,0.2785,2.5907,3051353,0.000512100641094193,16698.4,119011,BTCUSD_PERP,0.00002707
2022-11-19 23:00:00,BTCUSD,0.7231,0.2769,2.6114,3052916,-0.00350771514785642,16677.4,210993,BTCUSD_PERP,0.00002707
2022-11-19 22:00:00,BTCUSD,0.7216,0.2784,2.592,3042226,0.00359909900910438,16712.6,689896,BTCUSD_PERP,0.00002707
2022-11-19 21:00:00,BTCUSD,0.7237,0.2763,2.6193,3053195,-0.00265057282501857,16656.6,121640,BTCUSD_PERP,0.00002707
2022-11-19 20:00:00,BTCUSD,0.7231,0.2769,2.6114,3045113,-8.7356895667412E-05,16613.2,93961,BTCUSD_PERP,0.00002707
2022-11-19 19:00:00,BTCUSD,0.7239,0.2761,2.6219,3044847,0.000934913606650767,16603.3,78101,BTCUSD_PERP,0.00002707
2022-11-19 18:00:00,BTCUSD,0.7226,0.2774,2.6049,3047695,-0.00289752792521547,16598.6,77963,BTCUSD_PERP,0.00002707
2022-11-19 17:00:00,BTCUSD,0.7213,0.2787,2.5881,3038877,-0.00154551417617732,16588.2,189680,BTCUSD_PERP,0.00001181
2022-11-19 16:00:00,BTCUSD,0.7206,0.2794,2.5791,3034184,0.00029361080369128,16629.1,124167,BTCUSD_PERP,0.00001181
2022-11-19 15:00:00,BTCUSD,0.7226,0.2774,2.6049,3035075,-0.00246128533609991,16631.9,149219,BTCUSD_PERP,0.00001181
2022-11-19 14:00:00,BTCUSD,0.7221,0.2779,2.5984,3027614,0.000376133088840547,16623.2,122255,BTCUSD_PERP,0.00001181
2022-11-19 13:00:00,BTCUSD,0.7214,0.2786,2.5894,3028753,0.00178066531362475,16626,118306,BTCUSD_PERP,0.00001181
2022-11-19 12:00:00,BTCUSD,0.7215,0.2785,2.5907,3034151,0.00161101425643295,16630.6,177641,BTCUSD_PERP,0.00001181
2022-11-19 11:00:00,BTCUSD,0.7227,0.2773,2.6062,3039043,0.000539498010200035,16651.7,116521,BTCUSD_PERP,0.00001181
2022-11-19 10:00:00,BTCUSD,0.7227,0.2773,2.6062,3040683,-0.00213699951694224,16612.4,95009,BTCUSD_PERP,0.00001181
2022-11-19 09:00:00,BTCUSD,0.7229,0.2771,2.6088,3034192,-0.00261928024046121,16609.6,127911,BTCUSD_PERP,0.00003575
2022-11-19 08:00:00,BTCUSD,0.7204,0.2796,2.5765,3026255,-0.00144838181907581,16622,182511,BTCUSD_PERP,0.00003575
2022-11-19 07:00:00,BTCUSD,0.7196,0.2804,2.5663,3021875,-0.00168911965839236,16579.8,101622,BTCUSD_PERP,0.00003575
2022-11-19 06:00:00,BTCUSD,0.7186,0.2814,2.5537,3016775,-0.00171522076163377,16585.6,114735,BTCUSD_PERP,0.00003575
2022-11-19 05:00:00,BTCUSD,0.7189,0.2811,2.5575,3011605,-0.00123532034690221,16579.5,272500,BTCUSD_PERP,0.00003575
2022-11-19 04:00:00,BTCUSD,0.7193,0.2807,2.5625,3007887,0.000859370379687974,16609.1,85354,BTCUSD_PERP,0.00003575
2022-11-19 03:00:00,BTCUSD,0.7189,0.2811,2.5575,3010473,-0.000338874600705807,16600,103660,BTCUSD_PERP,0.00003575
2022-11-19 02:00:00,BTCUSD,0.7179,0.2821,2.5448,3009453,-0.000923850243738755,16599.9,243895,BTCUSD_PERP,0.00003575
2022-11-19 01:00:00,BTCUSD,0.7192,0.2808,2.5613,3006674,0.00294343934444186,16635.3,120332,BTCUSD_PERP,0.00000218
2022-11-19 00:00:00,BTCUSD,0.7196,0.2804,2.5663,3015537,0.00130670735842209,16638.1,140340,BTCUSD_PERP,0.00000218
2022-11-18 23:00:00,BTCUSD,0.7184,0.2816,2.5511,3019480,0.000447990037148571,16672.9,262698,BTCUSD_PERP,0.00000218
2022-11-18 22:00:00,BTCUSD,0.7185,0.2815,2.5524,3020833,-0.000985975678222673,16637.9,136038,BTCUSD_PERP,0.00000218
2022-11-18 21:00:00,BTCUSD,0.717,0.283,2.5336,3017856,0.00123554456085984,16630,150751,BTCUSD_PERP,0.00000218
2022-11-18 20:00:00,BTCUSD,0.7161,0.2839,2.5224,3021587,-0.00298234810165177,16613.2,246558,BTCUSD_PERP,0.00000218
2022-11-18 19:00:00,BTCUSD,0.714,0.286,2.4965,3012589,0.00318321573800162,16631.6,348676,BTCUSD_PERP,0.00000218
2022-11-18 18:00:00,BTCUSD,0.7127,0.2873,2.4807,3022194,0.00113197993968761,16563.1,272334,BTCUSD_PERP,0.00000218
2022-11-18 17:00:00,BTCUSD,0.7138,0.2862,2.4941,3025617,-0.00250013408565053,16574.8,545434,BTCUSD_PERP,-0.00007891
2022-11-18 16:00:00,BTCUSD,0.7132,0.2868,2.4868,3018062,-0.00119386214614181,16628.8,418028,BTCUSD_PERP,-0.00007891
2022-11-18 15:00:00,BTCUSD,0.7128,0.2872,2.4819,3014461,0.00219963107861787,16666.2,522092,BTCUSD_PERP,-0.00007891
2022-11-18 14:00:00,BTCUSD,0.7121,0.2879,2.4734,3021099,0.00393254535228849,16675.6,561025,BTCUSD_PERP,-0.00007891
2022-11-18 13:00:00,BTCUSD,0.7132,0.2868,2.4868,3033003,0.00097776023599927,16730.3,321808,BTCUSD_PERP,-0.00007891
2022-11-18 12:00:00,BTCUSD,0.7117,0.2883,2.4686,3035970,-0.0017525402466454,16752.5,175588,BTCUSD_PERP,-0.00007891
2022-11-18 11:00:00,BTCUSD,0.7111,0.2889,2.4614,3030654,-0.00852183510582805,16727.9,200936,BTCUSD_PERP,-0.00007891
2022-11-18 10:00:00,BTCUSD,0.7087,0.2913,2.4329,3004937,0,16739.1,401035,BTCUSD_PERP,-0.00007891
